#ZVView-data-copy:   3-Mar-2026 15:35:21
#=======================================
#
#name:   28-NI-0(P,X)27-CO-56,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  37
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          22.3         0.45      0.00014         8e-5  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:57.1%  
          22.6          0.3      0.00627       0.0006  # 1991,F.Tarkanyi+         ## D4002004  #dY:9.6%   
          22.7          0.6       0.0121       0.0014  # 2015,A.Hermanne+         ## D4324018  #dY:11.6%  
          22.9          0.3       0.0088        0.001  # 2014,N.Amjed+            ## D4301007  #dY:11.4%  
            23          1.4       0.0099       0.0011  # 2014,N.Amjed+            ## D4301007  #dY:11.1%  
            23         0.45        0.001       0.0005  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:50.0%  
          23.1          0.9       0.0068       0.0023  # 2011,M.U.Khandaker+      ## D7002003  #dY:33.8%  
          23.1         0.45       0.0028       0.0017  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:60.7%  
          23.2          0.9       0.0099       0.0011  # 2014,N.Amjed+            ## D4301007  #dY:11.1%  
          23.4          0.3      0.00809      0.00079  # 1991,F.Tarkanyi+         ## D4002004  #dY:9.8%   
          23.6          0.2       0.0104       0.0012  # 2014,N.Amjed+            ## D4301007  #dY:11.5%  
          23.7          0.3      0.00752            0  # 1991,P.Jung              ## D4058044             
          23.8          0.6       0.0114       0.0014  # 2015,A.Hermanne+         ## D4324018  #dY:12.3%  
          23.8          0.9       0.0076       0.0022  # 2011,M.U.Khandaker+      ## D7002003  #dY:28.9%  
          23.8        0.734      0.00834      0.00113  # 1997,R.Michel+           ## O0276109  #dY:13.5%  
         23.84         0.45       0.0079       0.0018  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:22.8%  
            24          0.3      0.00964      0.00095  # 1991,F.Tarkanyi+         ## D4002004  #dY:9.9%   
            24          1.3       0.0124       0.0014  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
          24.1         0.45       0.0074       0.0017  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:23.0%  
          24.2          0.1       0.0123       0.0014  # 2014,N.Amjed+            ## D4301007  #dY:11.4%  
          24.4         3.17       0.0153      0.00154  # 1997,R.Michel+           ## O0276109  #dY:10.1%  
          24.4         3.17       0.0158      0.00137  # 1997,R.Michel+           ## O0276109  #dY:8.7%   
          24.5          0.3       0.0108       0.0011  # 1991,F.Tarkanyi+         ## D4002004  #dY:10.2%  
          24.5        0.718       0.0141     0.000724  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
         24.79         0.45       0.0091       0.0021  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:23.1%  
          24.8         0.02       0.0138       0.0016  # 2014,N.Amjed+            ## D4301007  #dY:11.6%  
          24.8          0.8       0.0144       0.0016  # 2014,N.Amjed+            ## D4301007  #dY:11.1%  
          24.8          0.6       0.0176       0.0021  # 2015,A.Hermanne+         ## D4324018  #dY:11.9%  
          24.9          1.2       0.0151       0.0017  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
         25.13         0.85      0.01536      0.00149  # 2016,E.Garrido+          ## O2315011  #dY:9.7%   
          25.3          0.3        0.013       0.0014  # 1991,F.Tarkanyi+         ## D4002004  #dY:10.8%  
          25.4          0.5       0.0213       0.0033  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:15.5%  
          25.7          0.8       0.0119       0.0027  # 2011,M.U.Khandaker+      ## D7002003  #dY:22.7%  
          25.8          0.3        0.015       0.0016  # 1991,F.Tarkanyi+         ## D4002004  #dY:10.7%  
          25.8          1.1       0.0193       0.0022  # 2014,N.Amjed+            ## D4301007  #dY:11.4%  
          25.8          0.5       0.0244       0.0029  # 2015,A.Hermanne+         ## D4324018  #dY:11.9%  
            26          0.5        0.013        0.002  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:15.4%  
          26.3          0.3       0.0168       0.0017  # 1991,F.Tarkanyi+         ## D4002004  #dY:10.1%  
          26.3          0.7       0.0212       0.0024  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
          26.3          0.8       0.0139       0.0026  # 2011,M.U.Khandaker+      ## D7002003  #dY:18.7%  
          26.7            1       0.0275       0.0031  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
            27          0.3       0.0221       0.0021  # 1991,F.Tarkanyi+         ## D4002004  #dY:9.5%   
            27          0.5       0.0233       0.0031  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:13.3%  
          27.2          0.4       0.0379       0.0045  # 2015,A.Hermanne+         ## D4324018  #dY:11.9%  
          27.2          0.5        0.023        0.003  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:13.0%  
          27.4          0.5        0.021        0.003  # 2007,F.S.Al-Saleh+       ## O1503003  #dY:14.3%  
          27.5          0.2       0.0258       0.0025  # 1991,F.Tarkanyi+         ## D4002004  #dY:9.7%   
          27.5            1       0.0363       0.0041  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
          27.5          1.2        0.055        0.006  # 2015,A.Hermanne+         ## D4324018  #dY:10.9%  
          27.8          0.6       0.0348       0.0039  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          27.9          0.2       0.0307       0.0031  # 1991,F.Tarkanyi+         ## D4002004  #dY:10.1%  
          28.1          0.7       0.0363       0.0056  # 2011,M.U.Khandaker+      ## D7002003  #dY:15.4%  
          28.3          0.9       0.0492       0.0055  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          28.6          0.4        0.057       0.0068  # 2015,A.Hermanne+         ## D4324018  #dY:11.9%  
          28.6          0.7       0.0525       0.0067  # 2011,M.U.Khandaker+      ## D7002003  #dY:12.8%  
          28.7          0.2       0.0418       0.0042  # 1991,F.Tarkanyi+         ## D4002004  #dY:10.0%  
            29        0.649       0.0648      0.00333  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
          29.1          0.2       0.0473       0.0048  # 1991,F.Tarkanyi+         ## D4002004  #dY:10.1%  
          29.2          0.8       0.0674       0.0076  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
          29.2          0.5       0.0627       0.0071  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
          29.6          0.2       0.0583       0.0059  # 1991,F.Tarkanyi+         ## D4002004  #dY:10.1%  
         29.85         0.58      0.08322      0.00736  # 2016,E.Garrido+          ## O2315011  #dY:8.8%   
          29.9          0.3       0.0811       0.0097  # 2015,A.Hermanne+         ## D4324018  #dY:12.0%  
            30          0.7       0.0793       0.0089  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          30.3          1.1        0.105        0.012  # 2015,A.Hermanne+         ## D4324018  #dY:11.4%  
          30.3          0.6       0.0874       0.0094  # 2011,M.U.Khandaker+      ## D7002003  #dY:10.8%  
          30.5          0.4       0.0866       0.0097  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          30.7          0.6       0.0948       0.0106  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          30.8          0.6       0.0968       0.0102  # 2011,M.U.Khandaker+      ## D7002003  #dY:10.5%  
          31.1          0.3       0.1132       0.0136  # 2015,A.Hermanne+         ## D4324018  #dY:12.0%  
          31.5          0.6       0.1106       0.0124  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          31.8          0.4       0.1078       0.0121  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          32.2          0.5       0.1291       0.0145  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          32.3          0.2       0.1392       0.0167  # 2015,A.Hermanne+         ## D4324018  #dY:12.0%  
          32.4          0.5       0.1475       0.0119  # 2011,M.U.Khandaker+      ## D7002003  #dY:8.1%   
          32.9            1         0.16        0.018  # 2015,A.Hermanne+         ## D4324018  #dY:11.2%  
          32.9          0.5       0.1599       0.0127  # 2011,M.U.Khandaker+      ## D7002003  #dY:7.9%   
            33        0.582        0.156      0.00799  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
          33.1          0.4       0.1407       0.0158  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          33.1          0.3       0.1477       0.0166  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          33.5          0.2       0.1636       0.0196  # 2015,A.Hermanne+         ## D4324018  #dY:12.0%  
          33.9          0.3       0.1516        0.017  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          34.3          0.2       0.1574       0.0177  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          34.4          0.4       0.2038       0.0157  # 2011,M.U.Khandaker+      ## D7002003  #dY:7.7%   
          34.8          0.2       0.1642       0.0184  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          35.3          0.9        0.189        0.021  # 2015,A.Hermanne+         ## D4324018  #dY:11.1%  
          35.3          0.4       0.2133       0.0164  # 2011,M.U.Khandaker+      ## D7002003  #dY:7.7%   
          35.5          0.1       0.1825       0.0205  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          35.6          0.1       0.1828       0.0205  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          36.1        0.522        0.202       0.0106  # 1997,R.Michel+           ## O0276109  #dY:5.2%   
          36.5         0.02       0.1825       0.0205  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          36.6         0.52         0.21       0.0108  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
         36.63         0.92      0.20811      0.01874  # 2016,E.Garrido+          ## O2315011  #dY:9.0%   
          36.7         0.03       0.1937       0.0218  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
          36.7          0.3        0.242       0.0184  # 2011,M.U.Khandaker+      ## D7002003  #dY:7.6%   
          37.5          0.3       0.2438       0.0232  # 2011,M.U.Khandaker+      ## D7002003  #dY:9.5%   
          37.7          0.8        0.213        0.023  # 2015,A.Hermanne+         ## D4324018  #dY:10.8%  
          38.4         1.18        0.226       0.0114  # 1997,R.Michel+           ## O0276109  #dY:5.0%   
          38.8          0.3       0.2543       0.0193  # 2011,M.U.Khandaker+      ## D7002003  #dY:7.6%   
          39.6          0.3       0.2534       0.0192  # 2011,M.U.Khandaker+      ## D7002003  #dY:7.6%   
          39.6        0.439        0.215       0.0112  # 1997,R.Michel+           ## O0276109  #dY:5.2%   
          39.8          0.7        0.215        0.024  # 2015,A.Hermanne+         ## D4324018  #dY:11.2%  
          40.1        0.433        0.226       0.0116  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
          40.4         1.89        0.219       0.0185  # 1997,R.Michel+           ## O0276109  #dY:8.4%   
          40.4         1.89        0.206       0.0209  # 1997,R.Michel+           ## O0276109  #dY:10.1%  
          40.5        0.442        0.221       0.0114  # 1997,R.Michel+           ## O0276109  #dY:5.2%   
         40.78          0.8      0.22265      0.01993  # 2016,E.Garrido+          ## O2315011  #dY:9.0%   
          41.9          0.7        0.212        0.023  # 2015,A.Hermanne+         ## D4324018  #dY:10.8%  
            43            1        0.223        0.018  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:8.1%   
          43.3        0.371        0.201       0.0103  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
            44          0.6        0.197        0.022  # 2015,A.Hermanne+         ## D4324018  #dY:11.2%  
          45.6         1.05        0.185       0.0093  # 1997,R.Michel+           ## O0276109  #dY:5.0%   
         45.66         0.58      0.17899      0.01614  # 2016,E.Garrido+          ## O2315011  #dY:9.0%   
          45.9          0.6        0.186        0.021  # 2015,A.Hermanne+         ## D4324018  #dY:11.3%  
          47.1            2       0.1736       0.0195  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          47.8          0.5        0.175        0.019  # 2015,A.Hermanne+         ## D4324018  #dY:10.9%  
          47.9         0.83        0.141        0.014  # 1997,R.Michel+           ## O0276109  #dY:9.9%   
          48.2          1.9       0.1617       0.0182  # 2014,N.Amjed+            ## D4301007  #dY:11.3%  
          49.3          1.7       0.1435       0.0161  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          49.6          0.5        0.168        0.018  # 2015,A.Hermanne+         ## D4324018  #dY:10.7%  
          50.3          1.6        0.134        0.015  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          51.4          1.5       0.1346       0.0151  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          51.4          0.4        0.155        0.017  # 2015,A.Hermanne+         ## D4324018  #dY:11.0%  
            52        0.946        0.135      0.00685  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
          52.1         0.79        0.128        0.013  # 1997,R.Michel+           ## O0276109  #dY:10.2%  
          52.4          1.4       0.1326       0.0149  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          52.5          1.2         0.14        0.011  # 1997,R.Michel+           ## O0276109  #dY:7.9%   
          52.5          1.2        0.133       0.0139  # 1997,R.Michel+           ## O0276109  #dY:10.5%  
          53.1          0.4        0.135        0.015  # 2015,A.Hermanne+         ## D4324018  #dY:11.1%  
          53.4          1.2        0.129       0.0145  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          54.4          1.1       0.1321       0.0148  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          54.8          0.4        0.142        0.016  # 2015,A.Hermanne+         ## D4324018  #dY:11.3%  
          55.4            1       0.1309       0.0147  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          56.4          0.9       0.1272       0.0143  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          56.4          0.3        0.144        0.016  # 2015,A.Hermanne+         ## D4324018  #dY:11.1%  
          56.8         0.74        0.116        0.011  # 1997,R.Michel+           ## O0276109  #dY:9.5%   
          57.3          0.8       0.1308       0.0147  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
         57.34         1.07      0.11903      0.01132  # 2016,E.Garrido+          ## O2315011  #dY:9.5%   
          57.6        0.844        0.118      0.00604  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
            58          0.3         0.14        0.015  # 2015,A.Hermanne+         ## D4324018  #dY:10.7%  
          58.2          0.7       0.1336        0.015  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          59.2          0.6       0.1259       0.0141  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          59.6          0.3         0.14        0.015  # 2015,A.Hermanne+         ## D4324018  #dY:10.7%  
          60.1          0.5       0.1157        0.013  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          60.2         1.27        0.114      0.00976  # 1997,R.Michel+           ## O0276109  #dY:8.6%   
          60.2         1.27        0.107       0.0109  # 1997,R.Michel+           ## O0276109  #dY:10.2%  
            61          0.3        0.123       0.0138  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          61.1          0.3        0.137        0.015  # 2015,A.Hermanne+         ## D4324018  #dY:10.9%  
          61.9          0.2       0.1287       0.0144  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          62.1         0.68        0.101         0.01  # 1997,R.Michel+           ## O0276109  #dY:9.9%   
          62.6          0.2        0.136        0.015  # 2015,A.Hermanne+         ## D4324018  #dY:11.0%  
          62.8          0.1       0.1239       0.0139  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
            63        0.739        0.115       0.0058  # 1997,R.Michel+           ## O0276109  #dY:5.0%   
          63.6         0.03       0.1078       0.0121  # 2014,N.Amjed+            ## D4301007  #dY:11.2%  
          64.1          0.2        0.135        0.015  # 2015,A.Hermanne+         ## D4324018  #dY:11.1%  
            66            1        0.105        0.008  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:7.6%   
          67.3         0.61        0.102         0.01  # 1997,R.Michel+           ## O0276109  #dY:9.8%   
          68.1        0.615        0.111      0.00562  # 1997,R.Michel+           ## O0276109  #dY:5.1%   
         69.81         0.57      0.10263      0.00756  # 2016,E.Garrido+          ## O2315011  #dY:7.4%   
          72.1         0.54        0.099        0.011  # 1997,R.Michel+           ## O0276109  #dY:11.1%  
          76.2        0.976        0.102      0.00779  # 1997,R.Michel+           ## O0276109  #dY:7.6%   
          76.2        0.976       0.0964      0.00976  # 1997,R.Michel+           ## O0276109  #dY:10.1%  
          76.8         0.45        0.092         0.01  # 1997,R.Michel+           ## O0276109  #dY:10.9%  
          86.3          0.7       0.0975       0.0077  # 1997,R.Michel+           ## O0276109  #dY:7.9%   
          86.3        0.703       0.0927      0.00962  # 1997,R.Michel+           ## O0276109  #dY:10.4%  
          90.1         0.71       0.0891      0.00722  # 1997,R.Michel+           ## O0276109  #dY:8.1%   
          90.1         0.71       0.0841      0.00851  # 1997,R.Michel+           ## O0276109  #dY:10.1%  
            97            1       0.0829        0.007  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:8.4%   
           106          1.6       0.0814       0.0057  # 1997,R.Michel+           ## O0276109  #dY:7.0%   
           106         1.62       0.0722      0.00543  # 1997,R.Michel+           ## O0276109  #dY:7.5%   
           126          1.5       0.0739       0.0052  # 1997,R.Michel+           ## O0276109  #dY:7.0%   
           126         1.47        0.064      0.00483  # 1997,R.Michel+           ## O0276109  #dY:7.5%   
           147          1.4       0.0665       0.0047  # 1997,R.Michel+           ## O0276109  #dY:7.1%   
           148            1       0.0628       0.0057  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:9.1%   
           148          1.4       0.0581      0.00443  # 1997,R.Michel+           ## O0276109  #dY:7.6%   
           249            1       0.0435       0.0036  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:8.3%   
           399            2       0.0415       0.0042  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:10.1%  
           599            2       0.0393       0.0039  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:9.9%   
           799            2       0.0331        0.003  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:9.1%   
          1199            3       0.0333       0.0028  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:8.4%   
          1200         1.02       0.0315      0.00234  # 1997,R.Michel+           ## O0276109  #dY:7.4%   
          1598            4       0.0275       0.0025  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:9.1%   
          1600         1.03       0.0286      0.00204  # 1997,R.Michel+           ## O0276109  #dY:7.1%   
          2605            8       0.0242       0.0022  # 2011,Yu.E.Titarenko+     ## A0906004  #dY:9.1%   
//
#-------------------------------------------------------------------------------
