#ZVView-data-copy:  15-Feb-2026 23:01:43
#=======================================
#
#name:   29-CU-0(P,X)27-CO-57,CUM,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  122
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          64.5            0       0.0381        0.003  # 1992,S.J.Mills+          ## A0507014  #dY:7.9%   
          65.8            0        0.036       0.0029  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
         66.81        0.325       0.0424      0.00013  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
          68.5            0       0.0335       0.0027  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
          69.1          1.1       0.0343       0.0041  # 2016,S.A.Graves+         ## C2243003  #dY:12.0%  
         69.73         0.59      0.03321      0.00194  # 2016,E.Garrido+          ## O2315022  #dY:5.8%   
         69.99         0.55      0.03218      0.00215  # 2016,E.Garrido+          ## O2315022  #dY:6.7%   
         70.08         0.54      0.03315      0.00231  # 2016,E.Garrido+          ## O2315022  #dY:7.0%   
          71.2            0       0.0311       0.0025  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
         72.22        0.305       0.0369      0.00011  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
          73.7            0       0.0322       0.0026  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
            76            0     0.040424      0.00408  # 2003,H.Yashima+          ## E1829069  #dY:10.1%  
          76.2            0       0.0324       0.0026  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
          78.6            0       0.0321       0.0026  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
          78.6          0.9       0.0312       0.0027  # 2016,S.A.Graves+         ## C2243003  #dY:8.7%   
         79.03        0.285       0.0377      0.00011  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
            80            0       0.0347     0.001735  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
            81            0       0.0335       0.0027  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
          83.3            0       0.0345       0.0028  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
          85.6            0       0.0361       0.0029  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
          87.9            0       0.0364       0.0029  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
            88            0     0.043835      0.00443  # 2003,H.Yashima+          ## E1829069  #dY:10.1%  
          89.4          0.6       0.0368       0.0024  # 2016,S.A.Graves+         ## C2243003  #dY:6.5%   
          90.1            0       0.0381       0.0031  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
         90.94         0.26       0.0447      0.00014  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
          92.2            0       0.0381       0.0031  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
          94.3            0       0.0387       0.0031  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
          96.4            0       0.0389       0.0031  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
          99.7            0       0.0419       0.0034  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
           100            0       0.0412      0.00206  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
        104.49         0.37       0.0422      0.00016  # 2021,M.B.Fox+            ## C2702036  #dY:0.4%   
         105.4            0       0.0438       0.0035  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
         112.2            0       0.0431       0.0035  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
         118.7            0       0.0419       0.0034  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
        120.02        0.335       0.0447      0.00014  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
         122.6            0       0.0414       0.0037  # 1992,S.J.Mills+          ## A0507014  #dY:8.9%   
         127.9            0       0.0414       0.0036  # 1992,S.J.Mills+          ## A0507014  #dY:8.7%   
           133            0       0.0421       0.0037  # 1992,S.J.Mills+          ## A0507014  #dY:8.8%   
        134.08         0.31       0.0445      0.00012  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
         137.9            0       0.0418       0.0036  # 1992,S.J.Mills+          ## A0507014  #dY:8.6%   
           139            0      0.05004      0.00505  # 2003,H.Yashima+          ## E1829069  #dY:10.1%  
         142.7            0       0.0421       0.0036  # 1992,S.J.Mills+          ## A0507014  #dY:8.6%   
         147.5            0         0.04       0.0034  # 1992,S.J.Mills+          ## A0507014  #dY:8.5%   
        148.86         0.29       0.0436      0.00011  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
           150            0        0.039      0.00195  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
         153.1            0       0.0407       0.0034  # 1992,S.J.Mills+          ## A0507014  #dY:8.4%   
         158.7            0       0.0403       0.0034  # 1992,S.J.Mills+          ## A0507014  #dY:8.4%   
        163.49         0.27       0.0431      0.00012  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
         164.1            0       0.0408       0.0034  # 1992,S.J.Mills+          ## A0507014  #dY:8.3%   
         169.4            0       0.0403       0.0033  # 1992,S.J.Mills+          ## A0507014  #dY:8.2%   
           173            0     0.047152      0.00476  # 2003,H.Yashima+          ## E1829069  #dY:10.1%  
         177.2            0       0.0384       0.0031  # 1992,S.J.Mills+          ## A0507014  #dY:8.1%   
        177.28         0.26       0.0423      0.00014  # 2021,M.B.Fox+            ## C2702036  #dY:0.3%   
         183.8            0       0.0375        0.003  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
         190.2            0       0.0376        0.003  # 1992,S.J.Mills+          ## A0507014  #dY:8.0%   
        192.54        0.245        0.043      0.00035  # 2021,M.B.Fox+            ## C2702036  #dY:0.8%   
         196.6            0       0.0367       0.0029  # 1992,S.J.Mills+          ## A0507014  #dY:7.9%   
           200            0       0.0366      0.00183  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
           202            0     0.045803      0.00463  # 2003,H.Yashima+          ## E1829069  #dY:10.1%  
           250            0       0.0342      0.00171  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
           300            0       0.0324      0.00162  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
           350            0       0.0334      0.00167  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
           400            0       0.0334      0.00167  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
           450            0       0.0286      0.00143  # 1984,L.R.Greenwood+      ## C0537006  #dY:5.0%   
//
#-------------------------------------------------------------------------------
