#ZVView-data-copy:  15-Feb-2026 22:57:50
#=======================================
#
#name:   29-CU-0(P,X)27-CO-60,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  125
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          53.4        0.801       0.0106     0.000547  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          53.4         1.18         0.01     0.000771  # 1997,R.Michel+           ## O0276132  #dY:7.7%   
          53.5        0.789       0.0107     0.000556  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          53.8         1.17       0.0103     0.000929  # 1997,R.Michel+           ## O0276132  #dY:9.0%   
          54.3        0.778       0.0105     0.000549  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          54.5         1.17       0.0105     0.000899  # 1997,R.Michel+           ## O0276132  #dY:8.6%   
            55        0.778        0.011     0.000584  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          55.3         0.76       0.0108     0.000563  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          55.5        0.781        0.011      0.00057  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          55.7         1.15       0.0106     0.000869  # 1997,R.Michel+           ## O0276132  #dY:8.2%   
            56        0.758       0.0108     0.000558  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          56.4        0.756        0.011     0.000579  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          56.5        0.764        0.011     0.000571  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
            57        0.741       0.0108     0.000574  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          57.1         1.15       0.0104     0.000782  # 1997,R.Michel+           ## O0276132  #dY:7.5%   
          57.3        0.737       0.0107     0.000572  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          57.4         1.15       0.0108     0.000865  # 1997,R.Michel+           ## O0276132  #dY:8.0%   
          57.5        0.756       0.0112     0.000583  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          57.6          1.4        0.011      0.00113  # 1997,R.Michel+           ## O0276132  #dY:10.3%  
          57.8         1.14       0.0104     0.000859  # 1997,R.Michel+           ## O0276132  #dY:8.3%   
            58        0.741       0.0109     0.000578  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          58.4        0.727       0.0107     0.000578  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          58.7        0.723       0.0107     0.000572  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          58.8        0.724       0.0107     0.000551  # 1997,R.Michel+           ## O0276132  #dY:5.1%   
          59.5        0.727       0.0109     0.000576  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          59.5        0.723       0.0108     0.000571  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          59.8         1.13       0.0105     0.000845  # 1997,R.Michel+           ## O0276132  #dY:8.0%   
          59.8         1.13       0.0111     0.000919  # 1997,R.Michel+           ## O0276132  #dY:8.3%   
          60.6        0.709       0.0107     0.000561  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          60.6         1.12       0.0107     0.000942  # 1997,R.Michel+           ## O0276132  #dY:8.8%   
          60.9        0.712       0.0105     0.000542  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          60.9        0.699       0.0105     0.000559  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          61.7        0.709       0.0108      0.00056  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          61.7         1.11       0.0102     0.000866  # 1997,R.Michel+           ## O0276132  #dY:8.5%   
          62.2         1.11       0.0108     0.000828  # 1997,R.Michel+           ## O0276132  #dY:7.7%   
          62.3        0.692       0.0105     0.000544  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          62.3        0.686       0.0104     0.000553  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          62.4         1.11       0.0108     0.000834  # 1997,R.Michel+           ## O0276132  #dY:7.7%   
          62.6        0.692       0.0104     0.000552  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          63.1        0.673       0.0103     0.000541  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          63.3        0.673       0.0102     0.000555  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          63.6        0.684       0.0106     0.000548  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          63.6        0.681       0.0105     0.000539  # 1997,R.Michel+           ## O0276132  #dY:5.1%   
          63.7          1.1       0.0101     0.000855  # 1997,R.Michel+           ## O0276132  #dY:8.5%   
          63.8          1.1       0.0104     0.000794  # 1997,R.Michel+           ## O0276132  #dY:7.6%   
            64        0.673       0.0102     0.000539  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          64.2         1.09       0.0104     0.000832  # 1997,R.Michel+           ## O0276132  #dY:8.0%   
          64.9        0.663       0.0104     0.000538  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          65.2         1.09       0.0103     0.000842  # 1997,R.Michel+           ## O0276132  #dY:8.2%   
          65.5        0.659       0.0106     0.000547  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          65.5        0.648       0.0101     0.000531  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          65.6         1.08      0.00974     0.000793  # 1997,R.Michel+           ## O0276132  #dY:8.1%   
          65.8         0.64         0.01     0.000525  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
            66        0.641       0.0101     0.000525  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
            66         1.08       0.0107     0.000863  # 1997,R.Michel+           ## O0276132  #dY:8.1%   
          66.2        0.641       0.0104      0.00053  # 1997,R.Michel+           ## O0276132  #dY:5.1%   
          66.9        0.632         0.01     0.000536  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          67.4        0.629       0.0102     0.000529  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          67.4         1.07      0.00954     0.000903  # 1997,R.Michel+           ## O0276132  #dY:9.5%   
          67.4         1.07      0.00967     0.000769  # 1997,R.Michel+           ## O0276132  #dY:8.0%   
          67.5        0.622       0.0101     0.000525  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          67.7         1.07       0.0103     0.000754  # 1997,R.Michel+           ## O0276132  #dY:7.3%   
          68.2         1.06      0.00998     0.000757  # 1997,R.Michel+           ## O0276132  #dY:7.6%   
          68.3         0.61      0.00988     0.000525  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          68.5        0.602      0.00989     0.000514  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          68.5        0.601       0.0098      0.00051  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          68.8        0.604      0.00996     0.000512  # 1997,R.Michel+           ## O0276132  #dY:5.1%   
          69.2        0.597       0.0103     0.000536  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          69.2         1.05      0.00936     0.000766  # 1997,R.Michel+           ## O0276132  #dY:8.2%   
          69.4         1.05      0.00946     0.000771  # 1997,R.Michel+           ## O0276132  #dY:8.2%   
          69.6        0.588      0.00984     0.000518  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
            70        0.582      0.00986      0.00051  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          71.4        0.547      0.00986     0.000514  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          71.4         0.55      0.00981     0.000517  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          71.4        0.549       0.0098     0.000529  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
          71.4         0.55       0.0103     0.000534  # 1997,R.Michel+           ## O0276132  #dY:5.2%   
          71.4         1.02      0.00943     0.000761  # 1997,R.Michel+           ## O0276132  #dY:8.1%   
          71.4         1.03      0.00925     0.000776  # 1997,R.Michel+           ## O0276132  #dY:8.4%   
          71.4         1.03      0.00986     0.000751  # 1997,R.Michel+           ## O0276132  #dY:7.6%   
          71.4         1.03      0.00955     0.000757  # 1997,R.Michel+           ## O0276132  #dY:7.9%   
          71.5        0.547      0.00998     0.000524  # 1997,R.Michel+           ## O0276132  #dY:5.3%   
          71.5        0.548       0.0099     0.000533  # 1997,R.Michel+           ## O0276132  #dY:5.4%   
            74         1.04       0.0104      0.00106  # 1997,R.Michel+           ## O0276132  #dY:10.2%  
          85.3         1.08       0.0117      0.00122  # 1997,R.Michel+           ## O0276132  #dY:10.4%  
          88.1        0.791       0.0112      0.00115  # 1997,R.Michel+           ## O0276132  #dY:10.3%  
           101         1.69       0.0109     0.000949  # 1997,R.Michel+           ## O0276132  #dY:8.7%   
           111         1.61        0.011     0.000949  # 1997,R.Michel+           ## O0276132  #dY:8.6%   
           131         1.43       0.0111     0.000956  # 1997,R.Michel+           ## O0276132  #dY:8.6%   
           140         1.34       0.0109      0.00094  # 1997,R.Michel+           ## O0276132  #dY:8.6%   
           158         1.14       0.0106      0.00092  # 1997,R.Michel+           ## O0276132  #dY:8.7%   
          1200        0.986       0.0109     0.000154  # 1997,R.Michel+           ## O0276132  #dY:1.4%   
          1590            1      0.00986     0.000129  # 1997,R.Michel+           ## O0276132  #dY:1.3%   
//
#-------------------------------------------------------------------------------
