#ZVView-data-copy:   6-Mar-2026 16:03:31
#=======================================
#
#name:   28-NI-0(P,X)25-MN-54,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  136
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          58.6          0.4        0.029        0.003  # 2015,A.Hermanne+         ## D4343018  #dY:10.3%  
          60.1          0.4        0.038        0.005  # 2015,A.Hermanne+         ## D4343018  #dY:13.2%  
          60.2         1.27       0.0188      0.00156  # 1997,R.Michel+           ## O0276107  #dY:8.3%   
          60.2         1.27       0.0158      0.00161  # 1997,R.Michel+           ## O0276107  #dY:10.2%  
          60.2         1.27       0.0168      0.00186  # 1997,R.Michel+           ## O0276107  #dY:11.1%  
          61.5          0.3        0.037        0.004  # 2015,A.Hermanne+         ## D4343018  #dY:10.8%  
          62.1         0.68       0.0191       0.0017  # 1997,R.Michel+           ## O0276107  #dY:8.9%   
         62.13         0.68       0.0191       0.0017  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
          62.9          0.2        0.038        0.005  # 2015,A.Hermanne+         ## D4343018  #dY:13.2%  
            63        0.739       0.0213      0.00108  # 1997,R.Michel+           ## O0276107  #dY:5.1%   
          64.3          0.2        0.038        0.005  # 2015,A.Hermanne+         ## D4343018  #dY:13.2%  
            66            1       0.0223       0.0018  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:8.1%   
         67.28         0.61       0.0236       0.0021  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
          67.3         0.61       0.0236       0.0021  # 1997,R.Michel+           ## O0276107  #dY:8.9%   
          68.1        0.615       0.0255      0.00129  # 1997,R.Michel+           ## O0276107  #dY:5.1%   
         69.81         0.57      0.02378      0.00299  # 2016,E.Garrido+          ## O2315017  #dY:12.6%  
         72.08         0.54       0.0245       0.0022  # 1985,R.Michel+           ## A0100012  #dY:9.0%   
          72.1         0.54       0.0245       0.0022  # 1997,R.Michel+           ## O0276107  #dY:9.0%   
          76.2        0.976       0.0274      0.00224  # 1997,R.Michel+           ## O0276107  #dY:8.2%   
          76.2        0.976       0.0234      0.00237  # 1997,R.Michel+           ## O0276107  #dY:10.1%  
          76.2        0.976       0.0259      0.00264  # 1997,R.Michel+           ## O0276107  #dY:10.2%  
         76.78         0.45       0.0231       0.0021  # 1985,R.Michel+           ## A0100012  #dY:9.1%   
          76.8         0.45       0.0231       0.0021  # 1997,R.Michel+           ## O0276107  #dY:9.1%   
          77.4          1.8       0.0239       0.0021  # 1985,R.Michel+           ## A0100012  #dY:8.8%   
          86.3          0.7       0.0269       0.0021  # 1997,R.Michel+           ## O0276107  #dY:7.8%   
          86.3        0.703       0.0236      0.00245  # 1997,R.Michel+           ## O0276107  #dY:10.4%  
          86.3          0.7       0.0251       0.0024  # 1997,R.Michel+           ## O0276107  #dY:9.6%   
          87.7          1.7       0.0216       0.0022  # 1985,R.Michel+           ## A0100012  #dY:10.2%  
          90.1         0.71       0.0247      0.00205  # 1997,R.Michel+           ## O0276107  #dY:8.3%   
          90.1         0.71       0.0212      0.00215  # 1997,R.Michel+           ## O0276107  #dY:10.1%  
          90.1         0.71       0.0222      0.00215  # 1997,R.Michel+           ## O0276107  #dY:9.7%   
            97            1       0.0236        0.002  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:8.5%   
          97.5          1.7       0.0202       0.0018  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
           106          1.6       0.0217       0.0015  # 1997,R.Michel+           ## O0276107  #dY:6.9%   
           106         1.62       0.0219      0.00153  # 1997,R.Michel+           ## O0276107  #dY:7.0%   
         106.7          1.7         0.02       0.0018  # 1985,R.Michel+           ## A0100012  #dY:9.0%   
         115.3          1.6       0.0192       0.0015  # 1985,R.Michel+           ## A0100012  #dY:7.8%   
           124          1.6       0.0192       0.0017  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
           126          1.5       0.0216       0.0015  # 1997,R.Michel+           ## O0276107  #dY:6.9%   
           126         1.47       0.0212      0.00149  # 1997,R.Michel+           ## O0276107  #dY:7.0%   
           130           13       0.0105        0.002  # 1964,G.V.S.Rayudu        ## O0073010  #dY:19.0%  
         132.2          1.5        0.019       0.0017  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
           140          0.5        0.023       0.0017  # 2006,J.M.Sisterson+      ## C1447012  #dY:7.4%   
         140.2          1.4       0.0187       0.0015  # 1985,R.Michel+           ## A0100012  #dY:8.0%   
           147          1.4       0.0206       0.0015  # 1997,R.Michel+           ## O0276107  #dY:7.3%   
         147.9          1.4       0.0181       0.0014  # 1985,R.Michel+           ## A0100012  #dY:7.7%   
           148            1       0.0212       0.0019  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:9.0%   
           148          1.4       0.0205      0.00143  # 1997,R.Michel+           ## O0276107  #dY:7.0%   
         153.9          1.8       0.0191       0.0017  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
         159.9          1.7       0.0185       0.0018  # 1985,R.Michel+           ## A0100012  #dY:9.7%   
           160          0.5       0.0201       0.0015  # 2006,J.M.Sisterson+      ## C1447012  #dY:7.5%   
         165.3          1.2       0.0177       0.0016  # 1985,R.Michel+           ## A0100012  #dY:9.0%   
         165.9          1.7       0.0182       0.0018  # 1985,R.Michel+           ## A0100012  #dY:9.9%   
         171.7          1.7        0.018       0.0016  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
         177.4          1.6       0.0179       0.0016  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
         182.9          1.6       0.0179       0.0016  # 1985,R.Michel+           ## A0100012  #dY:8.9%   
         188.4          1.5       0.0178       0.0016  # 1985,R.Michel+           ## A0100012  #dY:9.0%   
         193.6          1.5       0.0175       0.0016  # 1985,R.Michel+           ## A0100012  #dY:9.1%   
         198.9          1.4       0.0177       0.0016  # 1985,R.Michel+           ## A0100012  #dY:9.0%   
           200          0.5       0.0199       0.0015  # 2006,J.M.Sisterson+      ## C1447012  #dY:7.5%   
           208         20.8       0.0085       0.0013  # 1964,G.V.S.Rayudu        ## O0073010  #dY:15.3%  
           211         1.76       0.0172      0.00133  # 1996,Th.Schiekel+        ## O0284097  #dY:7.7%   
           230          1.6       0.0172      0.00145  # 1996,Th.Schiekel+        ## O0284097  #dY:8.4%   
           231          1.6       0.0168       0.0014  # 1996,Th.Schiekel+        ## O0284097  #dY:8.3%   
           249            1       0.0171       0.0014  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:8.2%   
           257         1.33       0.0181      0.00153  # 1996,Th.Schiekel+        ## O0284097  #dY:8.5%   
           275         1.11       0.0186      0.00139  # 1996,Th.Schiekel+        ## O0284097  #dY:7.5%   
           275          1.1       0.0177      0.00134  # 1996,Th.Schiekel+        ## O0284097  #dY:7.6%   
           297        14.85       0.0098       0.0014  # 1964,G.V.S.Rayudu        ## O0073010  #dY:14.3%  
           300          0.5       0.0193       0.0015  # 2006,J.M.Sisterson+      ## C1447012  #dY:7.8%   
           326         1.75       0.0182      0.00145  # 1996,Th.Schiekel+        ## O0284097  #dY:8.0%   
           341         1.59       0.0175      0.00142  # 1996,Th.Schiekel+        ## O0284097  #dY:8.1%   
           341         1.59       0.0174      0.00141  # 1996,Th.Schiekel+        ## O0284097  #dY:8.1%   
           363         1.33       0.0178       0.0014  # 1996,Th.Schiekel+        ## O0284097  #dY:7.9%   
           378         1.09       0.0176      0.00138  # 1996,Th.Schiekel+        ## O0284097  #dY:7.8%   
           378         1.09       0.0182      0.00142  # 1996,Th.Schiekel+        ## O0284097  #dY:7.8%   
           396         19.8      0.00695        0.001  # 1964,G.V.S.Rayudu        ## O0073010  #dY:14.4%  
           399            2       0.0187       0.0019  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:10.2%  
           400          0.5       0.0189       0.0014  # 2006,J.M.Sisterson+      ## C1447012  #dY:7.4%   
           500          0.5       0.0166       0.0012  # 2006,J.M.Sisterson+      ## C1447012  #dY:7.2%   
           500            0       0.0066            0  # 1968,G.V.S.Rayudu        ## O0077014             
           590            0       0.0165       0.0017  # 1971,J.E.Cline+          ## B0085170  #dY:10.3%  
           599            2       0.0188       0.0019  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:10.1%  
           600            0      0.01821      0.00066  # 1988,B.Dittrich+         ## A0408012  #dY:3.6%   
           600            0       0.0164       0.0007  # 1989,R.Michel+           ## O0078024  #dY:4.3%   
           600            0       0.0312       0.0068  # 1975,H.Weigel+           ## O0088025  #dY:21.8%  
           600            0       0.0149       0.0018  # 1997,R.Michel+           ## O0276107  #dY:12.1%  
           660            0       0.0134       0.0004  # 1990,Yu.V.Aleksandrov+   ## A0502040  #dY:3.0%   
           799            2       0.0161       0.0014  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:8.7%   
           800            0       0.0045            0  # 1968,G.V.S.Rayudu        ## O0077014             
           800            0       0.0153       0.0012  # 1995,R.Michel+           ## O0277168  #dY:7.8%   
          1199            3       0.0158       0.0013  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:8.2%   
          1200         1.04        0.015      0.00111  # 1997,R.Michel+           ## O0276107  #dY:7.4%   
          1200         1.02       0.0152      0.00111  # 1997,R.Michel+           ## O0276107  #dY:7.3%   
          1200            0       0.0143       0.0013  # 1995,R.Michel+           ## O0277168  #dY:9.1%   
          1500            0       0.0049     0.000735  # 1968,G.V.S.Rayudu        ## O0077014  #dY:15.0%  
          1598            4       0.0124       0.0011  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:8.9%   
          1600         1.04       0.0133     0.000953  # 1997,R.Michel+           ## O0276107  #dY:7.2%   
          1600         1.03       0.0135     0.000954  # 1997,R.Michel+           ## O0276107  #dY:7.1%   
          1600            0       0.0138       0.0012  # 1995,R.Michel+           ## O0277168  #dY:8.7%   
          2200            0       0.0049     0.000735  # 1968,G.V.S.Rayudu        ## O0077014  #dY:15.0%  
          2600            0       0.0115       0.0011  # 1995,R.Michel+           ## O0277168  #dY:9.6%   
          2605            8      0.01039       0.0009  # 2011,Yu.E.Titarenko+     ## A0906036  #dY:8.7%   
          2900            0       0.0042      0.00063  # 1968,G.V.S.Rayudu        ## O0077014  #dY:15.0%  
          3650            0       0.0137            0  # 1990,P.Kozma+            ## A0477043             
           957            2       0.0163        0.002  # 1999,S.Neumann           ## O1882059  #dY:12.3%  
          1359            2       0.0148       0.0018  # 1999,S.Neumann           ## O1882059  #dY:12.2%  
          2600            1        0.012       0.0015  # 1999,S.Neumann           ## O1882059  #dY:12.5%  
//
#-------------------------------------------------------------------------------
