#ZVView-data-copy:   4-Mar-2026 11:05:51
#=======================================
#
#name:   28-NI-0(P,X)27-CO-55,CUM,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  248
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
            30          0.7        0.003       0.0003  # 2014,N.Amjed+            ## D4301006  #dY:10.0%  
          30.3          1.1       0.0046       0.0006  # 2015,A.Hermanne+         ## D4324017  #dY:13.0%  
          30.5          0.4       0.0021       0.0021  # 2014,N.Amjed+            ## D4301006  #dY:100.0% 
          30.6            1       0.0024       0.0003  # 2015,A.Hermanne+         ## D4343016  #dY:12.5%  
          30.7          0.6       0.0029       0.0003  # 2014,N.Amjed+            ## D4301006  #dY:10.3%  
          31.1          0.3       0.0036       0.0004  # 2015,A.Hermanne+         ## D4324017  #dY:11.1%  
          31.3            1        0.002       0.0002  # 2015,A.Hermanne+         ## D4343016  #dY:10.0%  
          31.5          0.6        0.003       0.0003  # 2014,N.Amjed+            ## D4301006  #dY:10.0%  
          31.8          0.4       0.0027       0.0003  # 2014,N.Amjed+            ## D4301006  #dY:11.1%  
          32.2          0.5        0.003       0.0003  # 2014,N.Amjed+            ## D4301006  #dY:10.0%  
          32.3          0.2       0.0041       0.0005  # 2015,A.Hermanne+         ## D4324017  #dY:12.2%  
          32.9            1       0.0045       0.0006  # 2015,A.Hermanne+         ## D4324017  #dY:13.3%  
          33.1          0.4        0.003       0.0003  # 2014,N.Amjed+            ## D4301006  #dY:10.0%  
          33.1          0.3       0.0029       0.0003  # 2014,N.Amjed+            ## D4301006  #dY:10.3%  
          33.5          0.2       0.0035       0.0004  # 2015,A.Hermanne+         ## D4324017  #dY:11.4%  
          33.6            1       0.0037       0.0004  # 2015,A.Hermanne+         ## D4343016  #dY:10.8%  
          33.9          0.3       0.0032       0.0004  # 2014,N.Amjed+            ## D4301006  #dY:12.5%  
          34.3          0.2       0.0027       0.0003  # 2014,N.Amjed+            ## D4301006  #dY:11.1%  
          34.8          0.2       0.0033       0.0004  # 2014,N.Amjed+            ## D4301006  #dY:12.1%  
          35.3          0.9       0.0056       0.0008  # 2015,A.Hermanne+         ## D4324017  #dY:14.3%  
          35.5          0.1       0.0036       0.0004  # 2014,N.Amjed+            ## D4301006  #dY:11.1%  
          35.6          0.1       0.0037       0.0004  # 2014,N.Amjed+            ## D4301006  #dY:10.8%  
          36.1        0.522      0.00384     0.000227  # 1997,R.Michel+           ## O0276108  #dY:5.9%   
          36.2          0.9       0.0035       0.0004  # 2015,A.Hermanne+         ## D4343016  #dY:11.4%  
          36.5         0.02        0.004       0.0004  # 2014,N.Amjed+            ## D4301006  #dY:10.0%  
          36.7         0.03       0.0035       0.0004  # 2014,N.Amjed+            ## D4301006  #dY:11.4%  
          37.7          0.8       0.0069        0.001  # 2015,A.Hermanne+         ## D4324017  #dY:14.5%  
          38.7          0.9        0.004       0.0005  # 2015,A.Hermanne+         ## D4343016  #dY:12.5%  
          39.6        0.439      0.00641     0.000355  # 1997,R.Michel+           ## O0276108  #dY:5.5%   
          39.8          0.7       0.0091       0.0011  # 2015,A.Hermanne+         ## D4324017  #dY:12.1%  
            41          0.8       0.0069       0.0008  # 2015,A.Hermanne+         ## D4343016  #dY:11.6%  
          41.9          0.7        0.013        0.002  # 2015,A.Hermanne+         ## D4324017  #dY:15.4%  
            43            1       0.0118        0.001  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:8.5%   
          43.2          0.8        0.013        0.002  # 2015,A.Hermanne+         ## D4343016  #dY:15.4%  
            44          0.6        0.017        0.002  # 2015,A.Hermanne+         ## D4324017  #dY:11.8%  
          45.4          0.7        0.019        0.002  # 2015,A.Hermanne+         ## D4343016  #dY:10.5%  
          45.9          0.6        0.022        0.003  # 2015,A.Hermanne+         ## D4324017  #dY:13.6%  
          47.1            2       0.0281       0.0032  # 2014,N.Amjed+            ## D4301006  #dY:11.4%  
          47.7          0.7        0.024        0.003  # 2015,A.Hermanne+         ## D4343016  #dY:12.5%  
          47.8          0.5        0.027        0.003  # 2015,A.Hermanne+         ## D4324017  #dY:11.1%  
         47.87         0.83       0.0289       0.0038  # 1985,R.Michel+           ## A0100061  #dY:13.1%  
          47.9         0.83       0.0289       0.0038  # 1997,R.Michel+           ## O0276108  #dY:13.1%  
          48.2          1.9       0.0351       0.0044  # 2014,N.Amjed+            ## D4301006  #dY:12.5%  
          49.1          0.7        0.026        0.003  # 2015,A.Hermanne+         ## D4343016  #dY:11.5%  
          49.6          0.5        0.031        0.004  # 2015,A.Hermanne+         ## D4324017  #dY:12.9%  
          50.3          1.6       0.0396       0.0079  # 2014,N.Amjed+            ## D4301006  #dY:19.9%  
          50.8          0.6        0.031        0.004  # 2015,A.Hermanne+         ## D4343016  #dY:12.9%  
          51.4          1.5         0.04       0.0093  # 2014,N.Amjed+            ## D4301006  #dY:23.3%  
          51.4          0.4        0.033        0.004  # 2015,A.Hermanne+         ## D4324017  #dY:12.1%  
          52.1         0.79       0.0369       0.0044  # 1985,R.Michel+           ## A0100061  #dY:11.9%  
          52.1         0.79       0.0369       0.0044  # 1997,R.Michel+           ## O0276108  #dY:11.9%  
          52.4          1.4       0.0371       0.0045  # 2014,N.Amjed+            ## D4301006  #dY:12.1%  
          52.5          0.6        0.035        0.004  # 2015,A.Hermanne+         ## D4343016  #dY:11.4%  
          53.1          0.4        0.037        0.004  # 2015,A.Hermanne+         ## D4324017  #dY:10.8%  
          53.4          1.2         0.04       0.0047  # 2014,N.Amjed+            ## D4301006  #dY:11.8%  
            54          0.6        0.037        0.004  # 2015,A.Hermanne+         ## D4343016  #dY:10.8%  
          54.4          1.1       0.0305       0.0096  # 2014,N.Amjed+            ## D4301006  #dY:31.5%  
          54.8          0.4        0.038        0.005  # 2015,A.Hermanne+         ## D4324017  #dY:13.2%  
          55.4            1       0.0441       0.0051  # 2014,N.Amjed+            ## D4301006  #dY:11.6%  
          55.6          0.5        0.038        0.005  # 2015,A.Hermanne+         ## D4343016  #dY:13.2%  
          56.4          0.9       0.0371       0.0108  # 2014,N.Amjed+            ## D4301006  #dY:29.1%  
          56.4          0.3         0.04        0.005  # 2015,A.Hermanne+         ## D4324017  #dY:12.5%  
         56.75         0.74       0.0386       0.0046  # 1985,R.Michel+           ## A0100061  #dY:11.9%  
          56.8         0.74       0.0386       0.0046  # 1997,R.Michel+           ## O0276108  #dY:11.9%  
          57.1          0.5        0.039        0.005  # 2015,A.Hermanne+         ## D4343016  #dY:12.8%  
          57.3          0.8       0.0377       0.0101  # 2014,N.Amjed+            ## D4301006  #dY:26.8%  
            58          0.3        0.039        0.005  # 2015,A.Hermanne+         ## D4324017  #dY:12.8%  
          58.2          0.7       0.0294       0.0095  # 2014,N.Amjed+            ## D4301006  #dY:32.3%  
          58.6          0.4        0.038        0.005  # 2015,A.Hermanne+         ## D4343016  #dY:13.2%  
          59.2          0.6       0.0466       0.0057  # 2014,N.Amjed+            ## D4301006  #dY:12.2%  
          59.6          0.3        0.039        0.005  # 2015,A.Hermanne+         ## D4324017  #dY:12.8%  
          60.1          0.5       0.0294       0.0072  # 2014,N.Amjed+            ## D4301006  #dY:24.5%  
          60.1          0.4        0.038        0.005  # 2015,A.Hermanne+         ## D4343016  #dY:13.2%  
            61          0.3       0.0334       0.0117  # 2014,N.Amjed+            ## D4301006  #dY:35.0%  
          61.1          0.3        0.039        0.005  # 2015,A.Hermanne+         ## D4324017  #dY:12.8%  
          61.5          0.3        0.034        0.004  # 2015,A.Hermanne+         ## D4343016  #dY:11.8%  
          61.9          0.2       0.0464       0.0072  # 2014,N.Amjed+            ## D4301006  #dY:15.5%  
          62.1         0.68       0.0328       0.0043  # 1997,R.Michel+           ## O0276108  #dY:13.1%  
         62.13         0.68       0.0328       0.0043  # 1985,R.Michel+           ## A0100061  #dY:13.1%  
          62.6          0.2        0.039        0.005  # 2015,A.Hermanne+         ## D4324017  #dY:12.8%  
          62.8          0.1       0.0476       0.0076  # 2014,N.Amjed+            ## D4301006  #dY:16.0%  
          62.9          0.2        0.033        0.004  # 2015,A.Hermanne+         ## D4343016  #dY:12.1%  
          63.6         0.03       0.0386       0.0047  # 2014,N.Amjed+            ## D4301006  #dY:12.2%  
          64.1          0.2        0.038        0.005  # 2015,A.Hermanne+         ## D4324017  #dY:13.2%  
          64.3          0.2        0.033        0.004  # 2015,A.Hermanne+         ## D4343016  #dY:12.1%  
            66            1       0.0343       0.0029  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:8.5%   
         67.28         0.61        0.031       0.0037  # 1985,R.Michel+           ## A0100061  #dY:11.9%  
          67.3         0.61        0.031       0.0037  # 1997,R.Michel+           ## O0276108  #dY:11.9%  
         72.08         0.54       0.0287       0.0034  # 1985,R.Michel+           ## A0100061  #dY:11.8%  
          72.1         0.54       0.0287       0.0034  # 1997,R.Michel+           ## O0276108  #dY:11.8%  
         76.78         0.45       0.0292       0.0038  # 1985,R.Michel+           ## A0100061  #dY:13.0%  
          76.8         0.45       0.0292       0.0038  # 1997,R.Michel+           ## O0276108  #dY:13.0%  
          77.4          1.8       0.0326       0.0062  # 1985,R.Michel+           ## A0100061  #dY:19.0%  
          87.7          1.7       0.0306       0.0058  # 1985,R.Michel+           ## A0100061  #dY:19.0%  
            97            1       0.0269       0.0024  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:8.9%   
          97.5          1.7        0.027       0.0051  # 1985,R.Michel+           ## A0100061  #dY:18.9%  
         106.7          1.7       0.0246       0.0047  # 1985,R.Michel+           ## A0100061  #dY:19.1%  
         115.3          1.6       0.0239       0.0045  # 1985,R.Michel+           ## A0100061  #dY:18.8%  
           124          1.6       0.0233       0.0044  # 1985,R.Michel+           ## A0100061  #dY:18.9%  
         132.2          1.5       0.0224       0.0049  # 1985,R.Michel+           ## A0100061  #dY:21.9%  
         140.2          0.4       0.0207       0.0039  # 1985,R.Michel+           ## A0100061  #dY:18.8%  
         147.9          1.4       0.0208        0.004  # 1985,R.Michel+           ## A0100061  #dY:19.2%  
           148            1       0.0205       0.0019  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:9.3%   
         153.9          1.8       0.0223       0.0042  # 1985,R.Michel+           ## A0100061  #dY:18.8%  
         159.9          1.7       0.0206       0.0041  # 1985,R.Michel+           ## A0100061  #dY:19.9%  
         165.3          0.2       0.0204       0.0043  # 1985,R.Michel+           ## A0100061  #dY:21.1%  
         165.9          1.7       0.0212       0.0038  # 1985,R.Michel+           ## A0100061  #dY:17.9%  
         171.7          1.7       0.0209       0.0035  # 1985,R.Michel+           ## A0100061  #dY:16.7%  
         177.4          1.6       0.0188       0.0032  # 1985,R.Michel+           ## A0100061  #dY:17.0%  
         182.9          1.6        0.018       0.0032  # 1985,R.Michel+           ## A0100061  #dY:17.8%  
         188.4          1.5       0.0196       0.0029  # 1985,R.Michel+           ## A0100061  #dY:14.8%  
         193.6          1.5       0.0176       0.0026  # 1985,R.Michel+           ## A0100061  #dY:14.8%  
         198.9          1.4        0.019       0.0032  # 1985,R.Michel+           ## A0100061  #dY:16.8%  
           249            1       0.0153       0.0013  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:8.5%   
           399            2       0.0139       0.0014  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:10.1%  
           599            2       0.0134       0.0015  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:11.2%  
           799            2       0.0104        0.001  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:9.6%   
          1199            3      0.01041       0.0009  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:8.6%   
          1200         1.04       0.0124      0.00236  # 1997,R.Michel+           ## O0276108  #dY:19.0%  
          1200         1.02       0.0121      0.00114  # 1997,R.Michel+           ## O0276108  #dY:9.4%   
          1598            4      0.00859      0.00079  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:9.2%   
          1600         1.04        0.011     0.000888  # 1997,R.Michel+           ## O0276108  #dY:8.1%   
          1600         1.03        0.012      0.00114  # 1997,R.Michel+           ## O0276108  #dY:9.5%   
          2605            8      0.00747      0.00071  # 2011,Yu.E.Titarenko+     ## A0906005  #dY:9.5%   
          4.79         0.43      0.00016         1e-5  # 2022,M.Anwer+            ## D1033005  #dY:6.2%   
          5.61         0.39       0.0005         4e-5  # 2022,M.Anwer+            ## D1033005  #dY:8.0%   
          6.03         0.72       0.0021       0.0002  # 2020,D.Adel+             ## D4410005  #dY:9.5%   
           7.1          0.4       0.0001         2e-5  # 2016,Md.S.Uddin+         ## D0802007  #dY:20.0%  
          7.21         0.71      0.00299      0.00031  # 2020,D.Adel+             ## D4410005  #dY:10.4%  
           7.4          0.4      0.00036         5e-5  # 2016,Md.S.Uddin+         ## D0802007  #dY:13.9%  
          7.53         0.69       0.0027       0.0003  # 2020,D.Adel+             ## D4410005  #dY:11.1%  
           7.9          0.4      0.00048         6e-5  # 1991,F.Tarkanyi+         ## D4002005  #dY:12.5%  
             8          0.4       0.0014       0.0002  # 2016,Md.S.Uddin+         ## D0802007  #dY:14.3%  
           8.8          0.4       0.0055       0.0004  # 2016,Md.S.Uddin+         ## D0802007  #dY:7.3%   
           8.8          0.4      0.00205      0.00022  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.7%  
          8.99         0.68       0.0029      0.00029  # 2020,D.Adel+             ## D4410005  #dY:10.0%  
           9.4          0.4       0.0081       0.0006  # 2016,Md.S.Uddin+         ## D0802007  #dY:7.4%   
          9.49         0.66      0.00375       0.0004  # 2020,D.Adel+             ## D4410005  #dY:10.7%  
           9.8          0.4      0.00548      0.00056  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.2%  
           9.9          0.4      0.00495      0.00057  # 1991,F.Tarkanyi+         ## D4002005  #dY:11.5%  
            10          0.3       0.0104       0.0007  # 2016,Md.S.Uddin+         ## D0802007  #dY:6.7%   
          10.3          0.4      0.00709      0.00083  # 1991,F.Tarkanyi+         ## D4002005  #dY:11.7%  
         10.39         1.86      0.00354      0.00033  # 2016,E.Garrido+          ## O2315010  #dY:9.3%   
         10.56         0.63      0.00595      0.00062  # 2020,D.Adel+             ## D4410005  #dY:10.4%  
         10.62         0.61      0.00685      0.00085  # 2020,D.Adel+             ## D4410005  #dY:12.4%  
          11.1          0.3        0.012       0.0008  # 2016,Md.S.Uddin+         ## D0802007  #dY:6.7%   
          11.2          0.3       0.0107       0.0011  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.3%  
          11.4          0.4       0.0116       0.0012  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.3%  
          11.7          0.3       0.0143        0.001  # 2016,Md.S.Uddin+         ## D0802007  #dY:7.0%   
          11.9          0.4       0.0119       0.0012  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.1%  
         11.92        0.375       0.0102       0.0007  # 2013,J.R.Griswold+       ## C2048003  #dY:6.9%   
          12.2          0.3       0.0159       0.0011  # 2016,Md.S.Uddin+         ## D0802007  #dY:6.9%   
