#ZVView-data-copy:  15-Feb-2026 22:39:27
#=======================================
#
#name:   29-CU-0(P,X)29-CU-64,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  235
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         34.06         0.43       0.0624       0.0041  # 2021,A.S.Voyles+         ## C2921029  #dY:6.6%   
          34.3         0.34       0.0623            0  # 1982,A.Gruetter          ## D0505006             
          34.7        0.715       0.0628       0.0052  # 1997,R.Michel+           ## O0276138  #dY:8.3%   
          35.1          1.9       0.0687       0.0064  # 2016,S.A.Graves+         ## C2243009  #dY:9.3%   
          35.5          0.2       0.0776       0.0082  # 2015,M.Shahid+           ## D7015005  #dY:10.6%  
          36.1            0       0.0574       0.0064  # 1992,S.J.Mills+          ## A0507010  #dY:11.1%  
         36.37         1.06      0.07125      0.01213  # 2016,E.Garrido+          ## O2315027  #dY:17.0%  
          36.7         0.09       0.0744       0.0036  # 2021,M.B.Fox+            ## C2702044  #dY:4.8%   
          36.7        0.689       0.0628      0.00479  # 1997,R.Michel+           ## O0276138  #dY:7.6%   
          36.8         2.13         0.07       0.0119  # 1997,R.Michel+           ## O0276138  #dY:17.0%  
          36.9         0.34       0.0604            0  # 1982,A.Gruetter          ## D0505006             
          37.1          0.2        0.063       0.0071  # 2015,M.Shahid+           ## D7015005  #dY:11.3%  
          38.4        0.085       0.0631       0.0033  # 2021,M.B.Fox+            ## C2702044  #dY:5.2%   
         38.42        0.395       0.0584       0.0038  # 2021,A.S.Voyles+         ## C2921029  #dY:6.5%   
          38.6            0       0.0614       0.0068  # 1992,S.J.Mills+          ## A0507010  #dY:11.1%  
          38.6         0.34       0.0585            0  # 1982,A.Gruetter          ## D0505006             
          38.7          0.2       0.0616        0.007  # 2015,M.Shahid+           ## D7015005  #dY:11.4%  
          38.7        0.671       0.0583      0.00436  # 1997,R.Michel+           ## O0276138  #dY:7.5%   
          39.6        0.933       0.0584       0.0052  # 1997,R.Michel+           ## O0276138  #dY:8.9%   
          40.1          0.2       0.0741       0.0079  # 2015,M.Shahid+           ## D7015005  #dY:10.7%  
         40.45         0.83      0.06708      0.01119  # 2016,E.Garrido+          ## O2315027  #dY:16.7%  
          40.6        0.641       0.0552      0.00413  # 1997,R.Michel+           ## O0276138  #dY:7.5%   
          40.9         0.34       0.0567            0  # 1982,A.Gruetter          ## D0505006             
         41.05         1.54       0.0633       0.0036  # 2018,A.S.Voyles+         ## C2327017  #dY:5.7%   
          41.5            0       0.0601       0.0063  # 1992,S.J.Mills+          ## A0507010  #dY:10.5%  
          41.6          0.2       0.0631       0.0071  # 2015,M.Shahid+           ## D7015005  #dY:11.3%  
          42.3         0.08       0.0649       0.0031  # 2021,M.B.Fox+            ## C2702044  #dY:4.8%   
          42.4        0.609       0.0546      0.00415  # 1997,R.Michel+           ## O0276138  #dY:7.6%   
          42.5         0.34       0.0516            0  # 1982,A.Gruetter          ## D0505006             
            43          0.2       0.0589       0.0068  # 2015,M.Shahid+           ## D7015005  #dY:11.5%  
          43.7        0.887       0.0603      0.00371  # 1997,R.Michel+           ## O0276138  #dY:6.2%   
          43.8            0       0.0562        0.006  # 1992,S.J.Mills+          ## A0507010  #dY:10.7%  
          43.9         0.08       0.0597        0.003  # 2021,M.B.Fox+            ## C2702044  #dY:5.0%   
          44.2        0.576       0.0541      0.00392  # 1997,R.Michel+           ## O0276138  #dY:7.2%   
          44.2        0.894       0.0588      0.00537  # 1997,R.Michel+           ## O0276138  #dY:9.1%   
          45.4         0.87       0.0573      0.00356  # 1997,R.Michel+           ## O0276138  #dY:6.2%   
         45.43         0.59      0.06005      0.01296  # 2016,E.Garrido+          ## O2315027  #dY:21.6%  
          45.6         0.34       0.0495            0  # 1982,A.Gruetter          ## D0505006             
          45.6         0.34        0.051            0  # 1982,A.Gruetter          ## D0505006             
          45.8        0.075       0.0665       0.0033  # 2021,M.B.Fox+            ## C2702044  #dY:5.0%   
          45.9            0       0.0596       0.0062  # 1992,S.J.Mills+          ## A0507010  #dY:10.4%  
         46.18         0.34       0.0554       0.0032  # 2021,A.S.Voyles+         ## C2921029  #dY:5.8%   
          46.7        0.869       0.0646      0.00599  # 1997,R.Michel+           ## O0276138  #dY:9.3%   
          47.1        0.856       0.0583      0.00359  # 1997,R.Michel+           ## O0276138  #dY:6.2%   
          47.3        0.075       0.0581       0.0031  # 2021,M.B.Fox+            ## C2702044  #dY:5.3%   
            48            0       0.0476       0.0052  # 1992,S.J.Mills+          ## A0507010  #dY:10.9%  
            48          1.6       0.0529       0.0054  # 2016,S.A.Graves+         ## C2243009  #dY:10.2%  
          48.8        0.837       0.0573      0.00357  # 1997,R.Michel+           ## O0276138  #dY:6.2%   
            49        0.846       0.0576      0.00582  # 1997,R.Michel+           ## O0276138  #dY:10.1%  
          49.1         0.34       0.0491            0  # 1982,A.Gruetter          ## D0505006             
          49.1         0.34        0.048            0  # 1982,A.Gruetter          ## D0505006             
          49.9         0.07       0.0573       0.0032  # 2021,M.B.Fox+            ## C2702044  #dY:5.6%   
          50.1            0       0.0503       0.0055  # 1992,S.J.Mills+          ## A0507010  #dY:10.9%  
          50.4        0.818       0.0552      0.00348  # 1997,R.Michel+           ## O0276138  #dY:6.3%   
          50.5          1.3       0.0581      0.00611  # 1997,R.Michel+           ## O0276138  #dY:10.5%  
          51.2        0.823       0.0512      0.00599  # 1997,R.Michel+           ## O0276138  #dY:11.7%  
         51.22          0.4       0.0627       0.0062  # 2021,M.B.Fox+            ## C2702044  #dY:9.9%   
            52            0        0.047       0.0052  # 1992,S.J.Mills+          ## A0507010  #dY:11.1%  
            52        0.801        0.055       0.0035  # 1997,R.Michel+           ## O0276138  #dY:6.4%   
          52.1          1.2       0.0557        0.003  # 2018,A.S.Voyles+         ## C2327017  #dY:5.4%   
          52.2         0.07       0.0561       0.0028  # 2021,M.B.Fox+            ## C2702044  #dY:5.0%   
          52.4         0.34       0.0492            0  # 1982,A.Gruetter          ## D0505006             
          52.4         0.34       0.0487            0  # 1982,A.Gruetter          ## D0505006             
         53.04        0.305       0.0509       0.0032  # 2021,A.S.Voyles+         ## C2921029  #dY:6.3%   
         53.24        0.385       0.0554       0.0059  # 2021,M.B.Fox+            ## C2702044  #dY:10.6%  
          53.4        0.801       0.0543      0.00621  # 1997,R.Michel+           ## O0276138  #dY:11.4%  
          53.5        0.789       0.0532      0.00338  # 1997,R.Michel+           ## O0276138  #dY:6.4%   
          53.9            0       0.0502       0.0055  # 1992,S.J.Mills+          ## A0507010  #dY:11.0%  
            55        0.778       0.0531      0.00334  # 1997,R.Michel+           ## O0276138  #dY:6.3%   
          55.2         0.65       0.0607        0.003  # 2021,M.B.Fox+            ## C2702044  #dY:4.9%   
         55.21        0.375       0.0597       0.0056  # 2021,M.B.Fox+            ## C2702044  #dY:9.4%   
          55.5         0.34       0.0469            0  # 1982,A.Gruetter          ## D0505006             
          55.5         0.34       0.0429            0  # 1982,A.Gruetter          ## D0505006             
          55.5        0.781       0.0536      0.00579  # 1997,R.Michel+           ## O0276138  #dY:10.8%  
          55.8            0       0.0455       0.0054  # 1992,S.J.Mills+          ## A0507010  #dY:11.9%  
          56.5        0.764       0.0529      0.00331  # 1997,R.Michel+           ## O0276138  #dY:6.3%   
         56.74         1.13      0.05566      0.00731  # 2016,E.Garrido+          ## O2315027  #dY:13.1%  
         57.11        0.365       0.0666       0.0066  # 2021,M.B.Fox+            ## C2702044  #dY:9.9%   
         57.12         1.09      0.05457       0.0115  # 2016,E.Garrido+          ## O2315027  #dY:21.1%  
          57.5        0.756       0.0531      0.00614  # 1997,R.Michel+           ## O0276138  #dY:11.6%  
         57.55         1.07      0.04978      0.01034  # 2016,E.Garrido+          ## O2315027  #dY:20.8%  
          57.6            0       0.0507       0.0055  # 1992,S.J.Mills+          ## A0507010  #dY:10.8%  
          57.6          1.4       0.0593       0.0128  # 1997,R.Michel+           ## O0276138  #dY:21.6%  
          58.5         0.34       0.0459            0  # 1982,A.Gruetter          ## D0505006             
          58.6          1.4       0.0482       0.0061  # 2016,S.A.Graves+         ## C2243009  #dY:12.7%  
          59.4            0       0.0499       0.0054  # 1992,S.J.Mills+          ## A0507010  #dY:10.8%  
          59.5        0.727        0.051      0.00325  # 1997,R.Michel+           ## O0276138  #dY:6.4%   
         59.73        0.355        0.063       0.0062  # 2021,M.B.Fox+            ## C2702044  #dY:9.8%   
          60.7         0.34       0.0436            0  # 1982,A.Gruetter          ## D0505006             
          60.9        0.712       0.0503      0.00319  # 1997,R.Michel+           ## O0276138  #dY:6.3%   
          61.1            0       0.0458        0.005  # 1992,S.J.Mills+          ## A0507010  #dY:10.9%  
         61.58         0.98       0.0502       0.0028  # 2018,A.S.Voyles+         ## C2327017  #dY:5.6%   
          61.7        0.709        0.053        0.006  # 1997,R.Michel+           ## O0276138  #dY:11.3%  
          62.3        0.692       0.0519      0.00327  # 1997,R.Michel+           ## O0276138  #dY:6.3%   
         62.73         0.34       0.0514       0.0056  # 2021,M.B.Fox+            ## C2702044  #dY:10.9%  
          62.8            0       0.0431       0.0048  # 1992,S.J.Mills+          ## A0507010  #dY:11.1%  
         63.49         0.92      0.03854      0.00871  # 2016,E.Garrido+          ## O2315027  #dY:22.6%  
          63.6        0.684       0.0548      0.00617  # 1997,R.Michel+           ## O0276138  #dY:11.3%  
          63.6        0.681         0.05      0.00313  # 1997,R.Michel+           ## O0276138  #dY:6.3%   
         63.86         0.86      0.04449      0.00912  # 2016,E.Garrido+          ## O2315027  #dY:20.5%  
          64.5            0       0.0369       0.0043  # 1992,S.J.Mills+          ## A0507010  #dY:11.7%  
          64.9        0.663       0.0464      0.00299  # 1997,R.Michel+           ## O0276138  #dY:6.4%   
          65.1         0.34       0.0408            0  # 1982,A.Gruetter          ## D0505006             
          65.1         0.34       0.0418            0  # 1982,A.Gruetter          ## D0505006             
          65.5        0.659       0.0501      0.00581  # 1997,R.Michel+           ## O0276138  #dY:11.6%  
          65.8            0       0.0545       0.0053  # 1992,S.J.Mills+          ## A0507010  #dY:9.7%   
          66.2        0.641       0.0466        0.003  # 1997,R.Michel+           ## O0276138  #dY:6.4%   
         66.81        0.325       0.0617        0.006  # 2021,M.B.Fox+            ## C2702044  #dY:9.7%   
          67.4        0.629       0.0427      0.00559  # 1997,R.Michel+           ## O0276138  #dY:13.1%  
          67.5        0.622       0.0457      0.00297  # 1997,R.Michel+           ## O0276138  #dY:6.5%   
          67.6         0.34       0.0405            0  # 1982,A.Gruetter          ## D0505006             
          68.5            0       0.0531       0.0051  # 1992,S.J.Mills+          ## A0507010  #dY:9.6%   
          68.8        0.604        0.046      0.00297  # 1997,R.Michel+           ## O0276138  #dY:6.5%   
          69.1          1.1       0.0413       0.0053  # 2016,S.A.Graves+         ## C2243009  #dY:12.8%  
          69.2        0.597       0.0478      0.00565  # 1997,R.Michel+           ## O0276138  #dY:11.8%  
          69.7         0.34       0.0399            0  # 1982,A.Gruetter          ## D0505006             
          69.7         0.34       0.0385            0  # 1982,A.Gruetter          ## D0505006             
         69.73         0.59      0.04216      0.00942  # 2016,E.Garrido+          ## O2315027  #dY:22.3%  
          69.8         0.34       0.0394            0  # 1982,A.Gruetter          ## D0505006             
         69.99         0.55      0.04518      0.00932  # 2016,E.Garrido+          ## O2315027  #dY:20.6%  
            70        0.582       0.0458      0.00294  # 1997,R.Michel+           ## O0276138  #dY:6.4%   
         70.08         0.54      0.04402      0.00703  # 2016,E.Garrido+          ## O2315027  #dY:16.0%  
         70.17         0.85       0.0455       0.0027  # 2018,A.S.Voyles+         ## C2327017  #dY:5.9%   
          71.2            0       0.0438       0.0046  # 1992,S.J.Mills+          ## A0507010  #dY:10.5%  
          71.4         0.55       0.0407      0.00544  # 1997,R.Michel+           ## O0276138  #dY:13.4%  
         72.22        0.305       0.0503       0.0051  # 2021,M.B.Fox+            ## C2702044  #dY:10.1%  
          73.7            0       0.0402       0.0049  # 1992,S.J.Mills+          ## A0507010  #dY:12.2%  
            74         1.04        0.052       0.0113  # 1997,R.Michel+           ## O0276138  #dY:21.7%  
          76.2            0       0.0468       0.0052  # 1992,S.J.Mills+          ## A0507010  #dY:11.1%  
          78.6            0       0.0391       0.0049  # 1992,S.J.Mills+          ## A0507010  #dY:12.5%  
          78.6          0.9       0.0405        0.004  # 2016,S.A.Graves+         ## C2243009  #dY:9.9%   
         79.03        0.285       0.0404       0.0055  # 2021,M.B.Fox+            ## C2702044  #dY:13.6%  
         79.95         0.64       0.0428       0.0024  # 2018,A.S.Voyles+         ## C2327017  #dY:5.6%   
            81            0        0.043       0.0051  # 1992,S.J.Mills+          ## A0507010  #dY:11.9%  
          83.3            0       0.0382       0.0044  # 1992,S.J.Mills+          ## A0507010  #dY:11.5%  
          84.9        0.766       0.0415      0.00438  # 1997,R.Michel+           ## O0276138  #dY:10.6%  
          85.6            0       0.0423       0.0049  # 1992,S.J.Mills+          ## A0507010  #dY:11.6%  
          87.9            0       0.0329       0.0042  # 1992,S.J.Mills+          ## A0507010  #dY:12.8%  
          88.1        0.791       0.0413      0.00958  # 1997,R.Michel+           ## O0276138  #dY:23.2%  
          89.4          0.6       0.0374       0.0028  # 2016,S.A.Graves+         ## C2243009  #dY:7.5%   
         89.74         0.43       0.0387       0.0027  # 2018,A.S.Voyles+         ## C2327017  #dY:7.0%   
          90.1            0       0.0411       0.0048  # 1992,S.J.Mills+          ## A0507010  #dY:11.7%  
         90.94         0.26        0.052       0.0057  # 2021,M.B.Fox+            ## C2702044  #dY:11.0%  
          92.2            0       0.0395       0.0045  # 1992,S.J.Mills+          ## A0507010  #dY:11.4%  
          94.3            0       0.0288       0.0039  # 1992,S.J.Mills+          ## A0507010  #dY:13.5%  
          96.4            0       0.0347       0.0041  # 1992,S.J.Mills+          ## A0507010  #dY:11.8%  
          99.7            0       0.0291       0.0042  # 1992,S.J.Mills+          ## A0507010  #dY:14.4%  
          99.9          1.5       0.0364       0.0037  # 1997,R.Michel+           ## O0276138  #dY:10.2%  
          99.9          1.7       0.0362      0.00439  # 1997,R.Michel+           ## O0276138  #dY:12.1%  
        104.49         0.37       0.0447       0.0039  # 2021,M.B.Fox+            ## C2702044  #dY:8.7%   
           111          1.4       0.0353       0.0049  # 1997,R.Michel+           ## O0276138  #dY:13.9%  
           111         1.61       0.0353      0.00454  # 1997,R.Michel+           ## O0276138  #dY:12.9%  
        120.02        0.335       0.0407       0.0022  # 2021,M.B.Fox+            ## C2702044  #dY:5.4%   
           121          1.3       0.0312       0.0033  # 1997,R.Michel+           ## O0276138  #dY:10.6%  
           121         1.53       0.0311      0.00441  # 1997,R.Michel+           ## O0276138  #dY:14.2%  
           131          1.3       0.0295       0.0031  # 1997,R.Michel+           ## O0276138  #dY:10.5%  
           131         1.43       0.0292      0.00346  # 1997,R.Michel+           ## O0276138  #dY:11.8%  
        134.08         0.31       0.0366       0.0035  # 2021,M.B.Fox+            ## C2702044  #dY:9.6%   
           140          1.2       0.0294       0.0031  # 1997,R.Michel+           ## O0276138  #dY:10.5%  
           140         1.35       0.0303      0.00399  # 1997,R.Michel+           ## O0276138  #dY:13.2%  
           148          1.1       0.0286        0.003  # 1997,R.Michel+           ## O0276138  #dY:10.5%  
           148         1.26       0.0279      0.00307  # 1997,R.Michel+           ## O0276138  #dY:11.0%  
        148.86         0.29       0.0351       0.0018  # 2021,M.B.Fox+            ## C2702044  #dY:5.1%   
           158          1.1        0.025       0.0028  # 1997,R.Michel+           ## O0276138  #dY:11.2%  
           158         1.14       0.0262      0.00315  # 1997,R.Michel+           ## O0276138  #dY:12.0%  
        163.49         0.27       0.0308       0.0034  # 2021,M.B.Fox+            ## C2702044  #dY:11.0%  
        177.28         0.26       0.0317       0.0018  # 2021,M.B.Fox+            ## C2702044  #dY:5.7%   
        192.54        0.245       0.0263      0.00015  # 2021,M.B.Fox+            ## C2702044  #dY:0.6%   
           590            0       0.0258        0.003  # 1971,J.E.Cline+          ## B0085003  #dY:11.6%  
           590            0       0.0153        0.007  # 1976,C.J.Orth+           ## T0131021  #dY:45.8%  
           660            0       0.0141       0.0012  # 1996,Yu.V.Aleksandrov+   ## A0580004  #dY:8.5%   
           800            0       0.0253       0.0017  # 2024,K.Sugihara+         ## E2784046  #dY:6.7%   
          1000            0        0.016       0.0024  # 1990,Yu.V.Aleksandrov+   ## A0501079  #dY:15.0%  
          2200            0        0.006        0.003  # 1954,A.Turkevich         ## C2363003  #dY:50.0%  
          3900            0       0.0143       0.0007  # 1974,J.B.Cumming+        ## O0542050  #dY:4.9%   
//
#-------------------------------------------------------------------------------
